Subject,Accuracy,Cross-Return,Horizontal-Vertical
26,1,Return,Vertical
26,1,Return,Vertical
26,1,Return,Horizontal
26,1,Return,Horizontal
26,1,Return,Vertical
26,1,Return,Horizontal
26,1,Return,Vertical
26,1,Return,Vertical
26,1,Return,Horizontal
26,1,Return,Vertical
26,1,Return,Horizontal
26,0,Return,Horizontal
26,1,Return,Horizontal
26,0,Return,Vertical
27,1,Cross,Horizontal
27,1,Cross,Vertical
27,1,Cross,Horizontal
27,0,Cross,Horizontal
27,1,Cross,Horizontal
27,1,Cross,Horizontal
27,1,Cross,Vertical
27,0,Cross,Horizontal
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,1,Cross,Vertical
27,0,Cross,Vertical
27,1,Cross,Vertical
27,1,Cross,Vertical
27,1,Cross,Vertical
27,1,Cross,Horizontal
27,1,Cross,Vertical
27,0,Cross,Horizontal
27,0,Cross,Horizontal
27,0,Cross,Horizontal
27,0,Cross,Horizontal
27,0,Cross,Vertical
27,1,Cross,Vertical
27,1,Cross,Vertical
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,1,Cross,Horizontal
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,0,Cross,Horizontal
27,1,Cross,Horizontal
27,1,Cross,Horizontal
27,0,Cross,Horizontal
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,0,Cross,Horizontal
27,0,Cross,Horizontal
27,0,Cross,Vertical
27,1,Cross,Vertical
27,1,Cross,Horizontal
27,1,Cross,Vertical
27,1,Cross,Vertical
27,0,Cross,Vertical
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,0,Cross,Horizontal
27,1,Cross,Vertical
27,0,Cross,Vertical
27,0,Cross,Horizontal
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,0,Cross,Vertical
27,1,Cross,Horizontal
27,0,Cross,Vertical
27,1,Cross,Horizontal
27,1,Cross,Vertical
27,0,Cross,Horizontal
27,1,Cross,Vertical
27,1,Cross,Vertical
27,0,Cross,Vertical
27,1,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Horizontal
27,1,Return,Vertical
27,1,Return,Horizontal
27,1,Return,Horizontal
27,1,Return,Horizontal
27,0,Return,Horizontal
27,1,Return,Vertical
27,0,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Vertical
27,1,Return,Horizontal
27,1,Return,Horizontal
27,1,Return,Vertical
27,0,Return,Horizontal
27,0,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Horizontal
27,1,Return,Vertical
27,1,Return,Vertical
27,1,Return,Horizontal
27,1,Return,Vertical
27,0,Return,Vertical
27,1,Return,Vertical
27,0,Return,Horizontal
27,1,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Horizontal
27,0,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Vertical
27,1,Return,Horizontal
27,0,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Horizontal
27,1,Return,Vertical
27,0,Return,Horizontal
27,0,Return,Vertical
27,0,Return,Horizontal
27,0,Return,Horizontal
27,1,Return,Vertical
27,1,Return,Vertical
27,1,Return,Vertical
27,0,Return,Horizontal
27,1,Return,Vertical
27,0,Return,Vertical
27,1,Return,Vertical
27,0,Return,Horizontal
27,1,Return,Horizontal
27,0,Return,Vertical
27,1,Return,Horizontal
27,1,Return,Vertical
27,0,Return,Horizontal
27,1,Return,Horizontal
27,0,Return,Vertical
27,1,Return,Vertical
27,0,Return,Vertical
27,1,Return,Horizontal
27,1,Return,Vertical
27,0,Return,Horizontal
27,0,Return,Vertical
28,0,Cross,Vertical
28,0,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Horizontal
28,0,Cross,Vertical
28,1,Cross,Horizontal
28,1,Cross,Vertical
28,1,Cross,Vertical
28,1,Cross,Vertical
28,0,Cross,Horizontal
28,0,Cross,Vertical
28,0,Cross,Horizontal
28,0,Cross,Horizontal
28,1,Cross,Vertical
28,1,Cross,Vertical
28,1,Cross,Vertical
28,1,Cross,Vertical
28,1,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Vertical
28,0,Cross,Horizontal
28,1,Cross,Vertical
28,0,Cross,Vertical
28,0,Cross,Vertical
28,1,Cross,Horizontal
28,1,Cross,Vertical
28,0,Cross,Vertical
28,1,Cross,Vertical
28,1,Cross,Vertical
28,0,Cross,Vertical
28,1,Cross,Horizontal
28,1,Cross,Vertical
28,0,Cross,Horizontal
28,0,Cross,Horizontal
28,1,Cross,Vertical
28,1,Cross,Horizontal
28,0,Cross,Horizontal
28,0,Cross,Vertical
28,1,Cross,Vertical
28,1,Cross,Horizontal
28,1,Cross,Vertical
28,0,Cross,Horizontal
28,0,Cross,Horizontal
28,1,Cross,Horizontal
28,0,Cross,Vertical
28,1,Cross,Vertical
28,0,Cross,Vertical
28,0,Cross,Horizontal
28,1,Cross,Vertical
28,0,Cross,Horizontal
28,0,Cross,Vertical
28,1,Cross,Horizontal
28,1,Cross,Vertical
28,0,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Horizontal
28,0,Cross,Horizontal
28,1,Cross,Horizontal
28,1,Cross,Vertical
28,1,Cross,Vertical
28,1,Return,Horizontal
28,1,Return,Horizontal
28,0,Return,Vertical
28,0,Return,Vertical
28,0,Return,Vertical
28,0,Return,Vertical
28,0,Return,Horizontal
28,1,Return,Horizontal
28,1,Return,Vertical
28,1,Return,Horizontal
28,1,Return,Horizontal
28,1,Return,Vertical
28,1,Return,Vertical
28,1,Return,Horizontal
28,1,Return,Vertical
28,1,Return,Horizontal
28,0,Return,Vertical
28,0,Return,Vertical
28,0,Return,Horizontal
28,1,Return,Horizontal
28,1,Return,Horizontal
28,0,Return,Vertical
28,0,Return,Vertical
28,1,Return,Vertical
28,0,Return,Vertical
28,1,Return,Vertical
28,0,Return,Vertical
28,0,Return,Horizontal
28,0,Return,Vertical
28,0,Return,Horizontal
28,1,Return,Vertical
28,0,Return,Horizontal
28,1,Return,Horizontal
28,0,Return,Vertical
28,1,Return,Vertical
28,1,Return,Vertical
28,0,Return,Vertical
28,1,Return,Horizontal
28,0,Return,Vertical
28,0,Return,Horizontal
28,0,Return,Vertical
28,1,Return,Vertical
28,0,Return,Vertical
28,0,Return,Horizontal
28,1,Return,Vertical
28,0,Return,Vertical
28,1,Return,Horizontal
28,1,Return,Horizontal
28,1,Return,Horizontal
28,0,Return,Horizontal
28,0,Return,Horizontal
28,1,Return,Horizontal
28,0,Return,Vertical
28,0,Return,Horizontal
28,0,Return,Horizontal
28,1,Return,Horizontal
28,1,Return,Vertical
28,1,Return,Vertical
28,0,Return,Horizontal
28,0,Return,Horizontal
28,1,Return,Vertical
28,0,Return,Horizontal
28,0,Return,Horizontal
28,0,Return,Horizontal
29,0,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,0,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,1,Cross,Horizontal
29,0,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Horizontal
29,1,Cross,Vertical
29,1,Cross,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Horizontal
29,0,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,0,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Vertical
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Horizontal
29,1,Return,Vertical
30,0,Cross,Vertical
30,0,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,0,Cross,Vertical
30,0,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,0,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,0,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,0,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Cross,Horizontal
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Vertical
30,1,Cross,Horizontal
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Horizontal
30,0,Return,Vertical
30,0,Return,Vertical
30,0,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
30,0,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Horizontal
30,0,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
30,1,Return,Vertical
30,1,Return,Vertical
30,1,Return,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,0,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,0,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,0,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,0,Cross,Vertical
31,0,Cross,Horizontal
31,1,Cross,Horizontal
31,0,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,0,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,0,Cross,Vertical
31,1,Cross,Vertical
31,1,Cross,Horizontal
31,1,Cross,Vertical
31,0,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,0,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Horizontal
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Vertical
31,1,Return,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,0,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Vertical
32,0,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Horizontal
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,0,Cross,Vertical
32,1,Cross,Vertical
32,1,Cross,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Vertical
32,0,Return,Vertical
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Vertical
32,0,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Vertical
32,0,Return,Vertical
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Horizontal
32,0,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Vertical
32,1,Return,Horizontal
32,1,Return,Horizontal
32,1,Return,Vertical
32,1,Return,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,0,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,0,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,0,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,0,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Vertical
33,0,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,0,Cross,Horizontal
33,0,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,0,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,1,Cross,Vertical
33,0,Cross,Horizontal
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,0,Cross,Horizontal
33,0,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,0,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Vertical
33,1,Cross,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
33,0,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,0,Return,Vertical
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,0,Return,Horizontal
33,0,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
33,1,Return,Vertical
33,1,Return,Horizontal
33,0,Return,Vertical
33,1,Return,Vertical
33,0,Return,Vertical
33,1,Return,Vertical
33,1,Return,Horizontal
33,1,Return,Horizontal
34,1,Cross,Vertical
34,0,Cross,Horizontal
34,1,Cross,Horizontal
34,1,Cross,Horizontal
34,1,Cross,Horizontal
34,0,Cross,Vertical
34,0,Cross,Vertical
34,1,Cross,Horizontal
34,0,Cross,Vertical
34,0,Cross,Vertical
34,1,Cross,Vertical
34,0,Cross,Vertical
34,0,Cross,Horizontal
