Subject,Accuracy,Motion Direction,Movement Type
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,0,Vertical,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Horizontal,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,0,Horizontal,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,0,Horizontal,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,0,Vertical,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,0,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,0,Vertical,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,0,Vertical,Return
84,0,Horizontal,Return
84,1,Horizontal,Return
84,0,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Vertical,Return
84,1,Horizontal,Return
84,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,0,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Vertical,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,1,Horizontal,Return
85,0,Horizontal,Return
86,0,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,0,Horizontal,Return
86,1,Horizontal,Return
86,0,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,0,Vertical,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,0,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
86,1,Horizontal,Return
86,1,Vertical,Return
86,1,Vertical,Return
87,1,Vertical,Return
87,0,Vertical,Return
87,1,Vertical,Return
87,0,Horizontal,Return
87,0,Vertical,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,0,Horizontal,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,0,Horizontal,Return
87,0,Vertical,Return
87,0,Vertical,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,0,Horizontal,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,0,Horizontal,Return
87,0,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,0,Vertical,Return
87,0,Horizontal,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,0,Vertical,Return
87,0,Vertical,Return
87,1,Vertical,Return
87,1,Horizontal,Return
87,1,Vertical,Return
87,0,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,0,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,0,Vertical,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,0,Vertical,Return
88,1,Horizontal,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Horizontal,Return
88,1,Vertical,Return
88,1,Vertical,Return
88,1,Horizontal,Return
89,1,Vertical,Return
89,0,Horizontal,Return
89,0,Horizontal,Return
89,0,Horizontal,Return
89,0,Vertical,Return
89,0,Horizontal,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,0,Vertical,Return
89,0,Horizontal,Return
89,1,Vertical,Return
89,0,Vertical,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,0,Horizontal,Return
89,1,Vertical,Return
89,0,Vertical,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,0,Horizontal,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Horizontal,Return
89,1,Vertical,Return
89,1,Vertical,Return
89,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,0,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
90,1,Vertical,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Horizontal,Return
90,1,Vertical,Return
91,1,Horizontal,Return
91,0,Vertical,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,0,Vertical,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,0,Horizontal,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Vertical,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
91,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,0,Horizontal,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,0,Vertical,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,0,Horizontal,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,1,Vertical,Return
92,1,Vertical,Return
92,1,Horizontal,Return
92,0,Vertical,Return
92,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Horizontal,Return
93,1,Vertical,Return
93,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,0,Vertical,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,0,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,0,Horizontal,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,0,Vertical,Return
94,0,Horizontal,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,1,Horizontal,Return
94,1,Horizontal,Return
94,1,Vertical,Return
94,1,Vertical,Return
94,0,Vertical,Return
94,0,Horizontal,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,0,Vertical,Return
95,1,Horizontal,Return
95,0,Horizontal,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,0,Vertical,Return
95,0,Horizontal,Return
95,0,Vertical,Return
95,0,Horizontal,Return
95,1,Horizontal,Return
95,0,Horizontal,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,0,Vertical,Return
95,1,Vertical,Return
95,0,Horizontal,Return
95,0,Horizontal,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,0,Vertical,Return
95,0,Vertical,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,0,Horizontal,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,0,Vertical,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,0,Vertical,Return
95,0,Vertical,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,0,Horizontal,Return
95,1,Horizontal,Return
95,1,Vertical,Return
95,1,Vertical,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,1,Horizontal,Return
95,1,Vertical,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,0,Vertical,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,0,Vertical,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,0,Vertical,Return
96,1,Horizontal,Return
96,0,Horizontal,Return
96,0,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,0,Vertical,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,0,Vertical,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Horizontal,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Vertical,Return
96,1,Vertical,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,0,Horizontal,Return
97,0,Vertical,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,0,Vertical,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,0,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,0,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,0,Horizontal,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,0,Vertical,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Vertical,Return
97,1,Horizontal,Return
97,1,Vertical,Return
98,1,Vertical,Return
98,1,Vertical,Return
98,1,Vertical,Return
98,1,Horizontal,Return
98,1,Horizontal,Return
98,1,Vertical,Return
98,0,Horizontal,Return
98,0,Horizontal,Return
98,0,Vertical,Return
98,0,Horizontal,Return
98,1,Vertical,Return
98,0,Vertical,Return
98,0,Horizontal,Return
98,1,Vertical,Return
98,1,Vertical,Return
98,0,Vertical,Return
98,1,Horizontal,Return
98,1,Vertical,Return
98,1,Vertical,Return
98,0,Horizontal,Return
98,1,Horizontal,Return
98,1,Horizontal,Return
98,1,Vertical,Return
98,0,Vertical,Return
98,0,Vertical,Return
98,1,Vertical,Return
98,0,Horizontal,Return
98,1,Vertical,Return
98,0,Vertical,Return
98,1,Horizontal,Return
98,0,Horizontal,Return
98,1,Vertical,Return
98,1,Horizontal,Return
98,1,Horizontal,Return
98,1,Vertical,Return
98,1,Horizontal,Return
98,1,Horizontal,Return
98,0,Vertical,Return
98,0,Horizontal,Return
98,0,Horizontal,Return
98,1,Horizontal,Return
98,1,Horizontal,Return
98,0,Vertical,Return
98,1,Horizontal,Return
98,1,Vertical,Return
98,1,Vertical,Return
98,1,Vertical,Return
98,0,Horizontal,Return
98,0,Vertical,Return
98,0,Vertical,Return
98,1,Horizontal,Return
98,0,Horizontal,Return
98,0,Horizontal,Return
98,0,Horizontal,Return
98,0,Vertical,Return
98,1,Vertical,Return
98,1,Horizontal,Return
98,1,Vertical,Return
98,0,Vertical,Return
98,1,Horizontal,Return
98,1,Horizontal,Return
98,0,Horizontal,Return
98,1,Vertical,Return
98,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,0,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Vertical,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Horizontal,Return
99,1,Vertical,Return
100,0,Vertical,Return
100,0,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,0,Horizontal,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,0,Vertical,Return
100,0,Horizontal,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,0,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
